order_details_id|order_id|order_date|order_time|item_id|item_name|category|price
8654|3792|3/5/23|4:39:37 PM|108|Tofu Pad Thai|Asian|14.5
8657|3793|3/5/23|5:04:01 PM|108|Tofu Pad Thai|Asian|14.5
8707|3817|3/6/23|12:13:16 PM|108|Tofu Pad Thai|Asian|14.5
8712|3819|3/6/23|12:24:41 PM|108|Tofu Pad Thai|Asian|14.5
8716|3821|3/6/23|12:29:52 PM|108|Tofu Pad Thai|Asian|14.5
8734|3828|3/6/23|12:48:55 PM|108|Tofu Pad Thai|Asian|14.5
8753|3836|3/6/23|2:13:38 PM|108|Tofu Pad Thai|Asian|14.5
8767|3845|3/6/23|4:01:00 PM|108|Tofu Pad Thai|Asian|14.5
8798|3860|3/6/23|6:59:18 PM|108|Tofu Pad Thai|Asian|14.5
8859|3885|3/7/23|12:08:34 PM|108|Tofu Pad Thai|Asian|14.5
8900|3900|3/7/23|4:26:19 PM|108|Tofu Pad Thai|Asian|14.5
8944|3919|3/7/23|7:48:54 PM|108|Tofu Pad Thai|Asian|14.5
8945|3919|3/7/23|7:48:54 PM|108|Tofu Pad Thai|Asian|14.5
8979|3935|3/7/23|10:42:37 PM|108|Tofu Pad Thai|Asian|14.5
8990|3940|3/8/23|12:29:28 PM|108|Tofu Pad Thai|Asian|14.5
8991|3940|3/8/23|12:29:28 PM|108|Tofu Pad Thai|Asian|14.5
9072|3977|3/8/23|5:52:16 PM|108|Tofu Pad Thai|Asian|14.5
9079|3981|3/8/23|6:19:19 PM|108|Tofu Pad Thai|Asian|14.5
9109|3995|3/8/23|8:47:41 PM|108|Tofu Pad Thai|Asian|14.5
9117|3999|3/8/23|9:47:00 PM|108|Tofu Pad Thai|Asian|14.5
9130|4005|3/9/23|12:40:14 PM|108|Tofu Pad Thai|Asian|14.5
9131|4005|3/9/23|12:40:14 PM|108|Tofu Pad Thai|Asian|14.5
9137|4008|3/9/23|1:03:47 PM|108|Tofu Pad Thai|Asian|14.5
9155|4014|3/9/23|1:39:39 PM|108|Tofu Pad Thai|Asian|14.5
9166|4015|3/9/23|2:05:48 PM|108|Tofu Pad Thai|Asian|14.5
9186|4024|3/9/23|4:26:31 PM|108|Tofu Pad Thai|Asian|14.5
9192|4027|3/9/23|4:50:50 PM|108|Tofu Pad Thai|Asian|14.5
9237|4048|3/9/23|7:42:52 PM|108|Tofu Pad Thai|Asian|14.5
9248|4052|3/9/23|8:51:47 PM|108|Tofu Pad Thai|Asian|14.5
9255|4056|3/10/23|11:25:36 AM|108|Tofu Pad Thai|Asian|14.5
9261|4058|3/10/23|11:36:03 AM|108|Tofu Pad Thai|Asian|14.5
9291|4070|3/10/23|1:09:33 PM|108|Tofu Pad Thai|Asian|14.5
9293|4071|3/10/23|1:11:32 PM|108|Tofu Pad Thai|Asian|14.5
9295|4072|3/10/23|1:19:51 PM|108|Tofu Pad Thai|Asian|14.5
9306|4077|3/10/23|1:55:11 PM|108|Tofu Pad Thai|Asian|14.5
9319|4080|3/10/23|2:38:10 PM|108|Tofu Pad Thai|Asian|14.5
9324|4083|3/10/23|2:53:51 PM|108|Tofu Pad Thai|Asian|14.5
9346|4093|3/10/23|5:11:16 PM|108|Tofu Pad Thai|Asian|14.5
9436|4131|3/11/23|1:45:13 PM|108|Tofu Pad Thai|Asian|14.5
9450|4136|3/11/23|2:33:24 PM|108|Tofu Pad Thai|Asian|14.5
9504|4163|3/11/23|6:28:15 PM|108|Tofu Pad Thai|Asian|14.5
9524|4173|3/11/23|10:03:13 PM|108|Tofu Pad Thai|Asian|14.5
9564|4189|3/12/23|1:15:42 PM|108|Tofu Pad Thai|Asian|14.5
9633|4221|3/12/23|7:07:06 PM|108|Tofu Pad Thai|Asian|14.5
9636|4224|3/12/23|8:19:32 PM|108|Tofu Pad Thai|Asian|14.5
9646|4228|3/13/23|11:21:11 AM|108|Tofu Pad Thai|Asian|14.5
9652|4232|3/13/23|12:22:05 PM|108|Tofu Pad Thai|Asian|14.5
9677|4238|3/13/23|12:57:25 PM|108|Tofu Pad Thai|Asian|14.5
9692|4245|3/13/23|1:35:44 PM|108|Tofu Pad Thai|Asian|14.5
9696|4247|3/13/23|2:34:24 PM|108|Tofu Pad Thai|Asian|14.5
9712|4254|3/13/23|4:59:32 PM|108|Tofu Pad Thai|Asian|14.5
9734|4264|3/13/23|5:48:27 PM|108|Tofu Pad Thai|Asian|14.5
9746|4268|3/13/23|6:30:51 PM|108|Tofu Pad Thai|Asian|14.5
9747|4269|3/13/23|6:44:54 PM|108|Tofu Pad Thai|Asian|14.5
9781|4285|3/13/23|8:07:36 PM|108|Tofu Pad Thai|Asian|14.5
9875|4322|3/14/23|4:34:46 PM|108|Tofu Pad Thai|Asian|14.5
9890|4330|3/14/23|5:50:48 PM|108|Tofu Pad Thai|Asian|14.5
9927|4350|3/14/23|9:02:43 PM|108|Tofu Pad Thai|Asian|14.5
9948|4358|3/15/23|12:08:34 PM|108|Tofu Pad Thai|Asian|14.5
10020|4385|3/15/23|5:13:38 PM|108|Tofu Pad Thai|Asian|14.5
10023|4386|3/15/23|5:30:07 PM|108|Tofu Pad Thai|Asian|14.5
10029|4389|3/15/23|6:28:12 PM|108|Tofu Pad Thai|Asian|14.5
10041|4394|3/15/23|6:56:08 PM|108|Tofu Pad Thai|Asian|14.5
10061|4403|3/15/23|10:17:47 PM|108|Tofu Pad Thai|Asian|14.5
10077|4413|3/16/23|12:23:40 PM|108|Tofu Pad Thai|Asian|14.5
10078|4414|3/16/23|12:24:49 PM|108|Tofu Pad Thai|Asian|14.5
10091|4421|3/16/23|1:13:23 PM|108|Tofu Pad Thai|Asian|14.5
10148|4444|3/16/23|5:28:55 PM|108|Tofu Pad Thai|Asian|14.5
10235|4481|3/17/23|1:46:18 PM|108|Tofu Pad Thai|Asian|14.5
10237|4482|3/17/23|1:57:38 PM|108|Tofu Pad Thai|Asian|14.5
10250|4483|3/17/23|2:14:26 PM|108|Tofu Pad Thai|Asian|14.5
10260|4488|3/17/23|2:57:23 PM|108|Tofu Pad Thai|Asian|14.5
10300|4506|3/17/23|5:18:34 PM|108|Tofu Pad Thai|Asian|14.5
10313|4511|3/17/23|5:57:13 PM|108|Tofu Pad Thai|Asian|14.5
10338|4523|3/17/23|7:27:52 PM|108|Tofu Pad Thai|Asian|14.5
10391|4548|3/18/23|12:29:44 PM|108|Tofu Pad Thai|Asian|14.5
10413|4557|3/18/23|1:24:33 PM|108|Tofu Pad Thai|Asian|14.5
10416|4560|3/18/23|1:33:58 PM|108|Tofu Pad Thai|Asian|14.5
10429|4566|3/18/23|2:59:13 PM|108|Tofu Pad Thai|Asian|14.5
10461|4582|3/18/23|6:27:57 PM|108|Tofu Pad Thai|Asian|14.5
10478|4591|3/18/23|8:04:42 PM|108|Tofu Pad Thai|Asian|14.5
10496|4602|3/18/23|10:28:11 PM|108|Tofu Pad Thai|Asian|14.5
10510|4608|3/19/23|11:45:56 AM|108|Tofu Pad Thai|Asian|14.5
10517|4611|3/19/23|12:26:04 PM|108|Tofu Pad Thai|Asian|14.5
10518|4611|3/19/23|12:26:04 PM|108|Tofu Pad Thai|Asian|14.5
10534|4617|3/19/23|1:14:22 PM|108|Tofu Pad Thai|Asian|14.5
10566|4627|3/19/23|4:04:23 PM|108|Tofu Pad Thai|Asian|14.5
10574|4630|3/19/23|4:51:19 PM|108|Tofu Pad Thai|Asian|14.5
10586|4635|3/19/23|5:45:58 PM|108|Tofu Pad Thai|Asian|14.5
10611|4645|3/19/23|7:21:02 PM|108|Tofu Pad Thai|Asian|14.5
10622|4650|3/19/23|7:48:15 PM|108|Tofu Pad Thai|Asian|14.5
10638|4659|3/19/23|9:53:59 PM|108|Tofu Pad Thai|Asian|14.5
10654|4665|3/20/23|12:39:39 PM|108|Tofu Pad Thai|Asian|14.5
10697|4683|3/20/23|3:03:44 PM|108|Tofu Pad Thai|Asian|14.5
10728|4699|3/20/23|6:44:52 PM|108|Tofu Pad Thai|Asian|14.5
10751|4709|3/20/23|7:34:01 PM|108|Tofu Pad Thai|Asian|14.5
10757|4711|3/20/23|7:52:39 PM|108|Tofu Pad Thai|Asian|14.5
10765|4716|3/20/23|8:33:22 PM|108|Tofu Pad Thai|Asian|14.5
10775|4722|3/20/23|9:49:53 PM|108|Tofu Pad Thai|Asian|14.5
10796|4729|3/21/23|11:56:23 AM|108|Tofu Pad Thai|Asian|14.5
10835|4742|3/21/23|2:06:43 PM|108|Tofu Pad Thai|Asian|14.5
10851|4750|3/21/23|3:17:26 PM|108|Tofu Pad Thai|Asian|14.5
10884|4765|3/21/23|6:53:49 PM|108|Tofu Pad Thai|Asian|14.5
10928|4786|3/22/23|12:54:56 PM|108|Tofu Pad Thai|Asian|14.5
10933|4789|3/22/23|1:56:27 PM|108|Tofu Pad Thai|Asian|14.5
10934|4789|3/22/23|1:56:27 PM|108|Tofu Pad Thai|Asian|14.5
10948|4795|3/22/23|4:01:29 PM|108|Tofu Pad Thai|Asian|14.5
10971|4806|3/22/23|6:14:21 PM|108|Tofu Pad Thai|Asian|14.5
11003|4822|3/23/23|11:31:48 AM|108|Tofu Pad Thai|Asian|14.5
11010|4825|3/23/23|11:48:12 AM|108|Tofu Pad Thai|Asian|14.5
11019|4830|3/23/23|12:40:25 PM|108|Tofu Pad Thai|Asian|14.5
11029|4836|3/23/23|12:57:49 PM|108|Tofu Pad Thai|Asian|14.5
11046|4838|3/23/23|1:14:04 PM|108|Tofu Pad Thai|Asian|14.5
11069|4847|3/23/23|4:08:52 PM|108|Tofu Pad Thai|Asian|14.5
11074|4850|3/23/23|4:30:47 PM|108|Tofu Pad Thai|Asian|14.5
11084|4857|3/23/23|5:10:42 PM|108|Tofu Pad Thai|Asian|14.5
11090|4859|3/23/23|5:30:36 PM|108|Tofu Pad Thai|Asian|14.5
11145|4890|3/24/23|12:26:16 PM|108|Tofu Pad Thai|Asian|14.5
11153|4893|3/24/23|12:53:26 PM|108|Tofu Pad Thai|Asian|14.5
11180|4905|3/24/23|4:07:27 PM|108|Tofu Pad Thai|Asian|14.5
11204|4917|3/24/23|5:28:09 PM|108|Tofu Pad Thai|Asian|14.5
11245|4937|3/24/23|10:03:54 PM|108|Tofu Pad Thai|Asian|14.5
11248|4938|3/24/23|10:14:02 PM|108|Tofu Pad Thai|Asian|14.5
11273|4950|3/25/23|12:22:09 PM|108|Tofu Pad Thai|Asian|14.5
11276|4951|3/25/23|12:41:13 PM|108|Tofu Pad Thai|Asian|14.5
11283|4955|3/25/23|1:10:57 PM|108|Tofu Pad Thai|Asian|14.5
11289|4956|3/25/23|1:26:18 PM|108|Tofu Pad Thai|Asian|14.5
11292|4958|3/25/23|1:36:37 PM|108|Tofu Pad Thai|Asian|14.5
11303|4966|3/25/23|4:43:47 PM|108|Tofu Pad Thai|Asian|14.5
11375|4999|3/26/23|11:37:06 AM|108|Tofu Pad Thai|Asian|14.5
11383|5003|3/26/23|11:50:45 AM|108|Tofu Pad Thai|Asian|14.5
11413|5017|3/26/23|1:58:44 PM|108|Tofu Pad Thai|Asian|14.5
11414|5017|3/26/23|1:58:44 PM|108|Tofu Pad Thai|Asian|14.5
11454|5034|3/26/23|4:51:53 PM|108|Tofu Pad Thai|Asian|14.5
11475|5045|3/26/23|6:12:55 PM|108|Tofu Pad Thai|Asian|14.5
11479|5048|3/26/23|6:34:53 PM|108|Tofu Pad Thai|Asian|14.5
11531|5069|3/27/23|12:29:41 PM|108|Tofu Pad Thai|Asian|14.5
11533|5071|3/27/23|12:47:48 PM|108|Tofu Pad Thai|Asian|14.5
11539|5075|3/27/23|1:08:15 PM|108|Tofu Pad Thai|Asian|14.5
11573|5089|3/27/23|4:12:46 PM|108|Tofu Pad Thai|Asian|14.5
11583|5093|3/27/23|4:58:24 PM|108|Tofu Pad Thai|Asian|14.5
11590|5096|3/27/23|5:28:05 PM|108|Tofu Pad Thai|Asian|14.5
11591|5096|3/27/23|5:28:05 PM|108|Tofu Pad Thai|Asian|14.5
11628|5111|3/27/23|6:46:46 PM|108|Tofu Pad Thai|Asian|14.5
11639|5117|3/27/23|7:33:52 PM|108|Tofu Pad Thai|Asian|14.5
11692|5138|3/28/23|12:40:47 PM|108|Tofu Pad Thai|Asian|14.5
11718|5150|3/28/23|3:08:03 PM|108|Tofu Pad Thai|Asian|14.5
11743|5160|3/28/23|4:53:33 PM|108|Tofu Pad Thai|Asian|14.5
11792|5184|3/28/23|8:20:01 PM|108|Tofu Pad Thai|Asian|14.5
11799|5187|3/28/23|8:39:16 PM|108|Tofu Pad Thai|Asian|14.5
11816|5194|3/29/23|11:39:53 AM|108|Tofu Pad Thai|Asian|14.5
11825|5199|3/29/23|12:12:15 PM|108|Tofu Pad Thai|Asian|14.5
11861|5207|3/29/23|2:06:28 PM|108|Tofu Pad Thai|Asian|14.5
11875|5214|3/29/23|3:39:45 PM|108|Tofu Pad Thai|Asian|14.5
11885|5218|3/29/23|4:17:59 PM|108|Tofu Pad Thai|Asian|14.5
11935|5242|3/29/23|7:56:06 PM|108|Tofu Pad Thai|Asian|14.5
11974|5262|3/30/23|1:20:55 PM|108|Tofu Pad Thai|Asian|14.5
11975|5263|3/30/23|1:23:38 PM|108|Tofu Pad Thai|Asian|14.5
12012|5278|3/30/23|4:41:21 PM|108|Tofu Pad Thai|Asian|14.5
12050|5295|3/30/23|7:10:56 PM|108|Tofu Pad Thai|Asian|14.5
12069|5305|3/30/23|9:34:09 PM|108|Tofu Pad Thai|Asian|14.5
12070|5306|3/30/23|9:35:15 PM|108|Tofu Pad Thai|Asian|14.5
12110|5320|3/31/23|1:22:56 PM|108|Tofu Pad Thai|Asian|14.5
12115|5322|3/31/23|1:35:58 PM|108|Tofu Pad Thai|Asian|14.5
12134|5329|3/31/23|2:48:27 PM|108|Tofu Pad Thai|Asian|14.5
12148|5334|3/31/23|3:29:36 PM|108|Tofu Pad Thai|Asian|14.5
12152|5336|3/31/23|3:32:39 PM|108|Tofu Pad Thai|Asian|14.5
12157|5338|3/31/23|4:06:36 PM|108|Tofu Pad Thai|Asian|14.5
12221|5366|3/31/23|9:01:41 PM|108|Tofu Pad Thai|Asian|14.5
3|2|1/1/23|11:57:40 AM|124|Spaghetti|Italian|14.5
37|15|1/1/23|1:33:00 PM|124|Spaghetti|Italian|14.5
45|17|1/1/23|1:53:00 PM|124|Spaghetti|Italian|14.5
57|20|1/1/23|2:03:08 PM|124|Spaghetti|Italian|14.5
59|22|1/1/23|2:16:26 PM|124|Spaghetti|Italian|14.5
102|42|1/1/23|5:28:09 PM|124|Spaghetti|Italian|14.5
138|58|1/1/23|7:30:40 PM|124|Spaghetti|Italian|14.5
167|74|1/2/23|12:01:12 PM|124|Spaghetti|Italian|14.5
207|88|1/2/23|2:10:08 PM|124|Spaghetti|Italian|14.5
267|111|1/2/23|6:38:01 PM|124|Spaghetti|Italian|14.5
279|116|1/2/23|7:18:49 PM|124|Spaghetti|Italian|14.5
309|131|1/2/23|9:33:10 PM|124|Spaghetti|Italian|14.5
320|136|1/2/23|10:32:49 PM|124|Spaghetti|Italian|14.5
329|139|1/3/23|11:57:39 AM|124|Spaghetti|Italian|14.5
346|144|1/3/23|1:44:28 PM|124|Spaghetti|Italian|14.5
440|187|1/3/23|7:37:12 PM|124|Spaghetti|Italian|14.5
442|188|1/3/23|8:08:39 PM|124|Spaghetti|Italian|14.5
504|216|1/4/23|2:31:56 PM|124|Spaghetti|Italian|14.5
510|219|1/4/23|2:42:01 PM|124|Spaghetti|Italian|14.5
517|221|1/4/23|3:33:18 PM|124|Spaghetti|Italian|14.5
581|254|1/4/23|10:22:13 PM|124|Spaghetti|Italian|14.5
582|255|1/5/23|11:23:35 AM|124|Spaghetti|Italian|14.5
591|260|1/5/23|12:06:27 PM|124|Spaghetti|Italian|14.5
626|275|1/5/23|2:38:14 PM|124|Spaghetti|Italian|14.5
629|276|1/5/23|3:18:18 PM|124|Spaghetti|Italian|14.5
640|282|1/5/23|4:49:38 PM|124|Spaghetti|Italian|14.5
657|289|1/5/23|5:36:23 PM|124|Spaghetti|Italian|14.5
703|309|1/6/23|11:39:06 AM|124|Spaghetti|Italian|14.5
714|314|1/6/23|12:11:58 PM|124|Spaghetti|Italian|14.5
741|324|1/6/23|1:06:44 PM|124|Spaghetti|Italian|14.5
754|330|1/6/23|1:27:11 PM|124|Spaghetti|Italian|14.5
786|343|1/6/23|3:45:37 PM|124|Spaghetti|Italian|14.5
877|387|1/7/23|1:03:14 PM|124|Spaghetti|Italian|14.5
912|397|1/7/23|2:31:10 PM|124|Spaghetti|Italian|14.5
948|414|1/7/23|6:13:22 PM|124|Spaghetti|Italian|14.5
959|420|1/7/23|7:04:40 PM|124|Spaghetti|Italian|14.5
1005|440|1/8/23|12:16:34 PM|124|Spaghetti|Italian|14.5
1039|447|1/8/23|1:02:00 PM|124|Spaghetti|Italian|14.5
1045|451|1/8/23|1:19:06 PM|124|Spaghetti|Italian|14.5
1100|479|1/8/23|5:37:03 PM|124|Spaghetti|Italian|14.5
1132|494|1/8/23|7:38:40 PM|124|Spaghetti|Italian|14.5
1166|511|1/9/23|12:18:21 PM|124|Spaghetti|Italian|14.5
1187|522|1/9/23|2:09:33 PM|124|Spaghetti|Italian|14.5
1200|526|1/9/23|3:10:13 PM|124|Spaghetti|Italian|14.5
1212|533|1/9/23|4:28:43 PM|124|Spaghetti|Italian|14.5
1224|539|1/9/23|5:51:34 PM|124|Spaghetti|Italian|14.5
1277|567|1/10/23|12:27:47 PM|124|Spaghetti|Italian|14.5
1295|573|1/10/23|1:39:33 PM|124|Spaghetti|Italian|14.5
1329|590|1/10/23|5:23:39 PM|124|Spaghetti|Italian|14.5
1372|611|1/10/23|7:58:10 PM|124|Spaghetti|Italian|14.5
1416|629|1/10/23|10:48:39 PM|124|Spaghetti|Italian|14.5
1596|713|1/12/23|4:31:56 PM|124|Spaghetti|Italian|14.5
1649|736|1/12/23|9:35:14 PM|124|Spaghetti|Italian|14.5
1657|740|1/13/23|12:29:51 PM|124|Spaghetti|Italian|14.5
1684|748|1/13/23|2:27:31 PM|124|Spaghetti|Italian|14.5
1741|775|1/13/23|6:42:12 PM|124|Spaghetti|Italian|14.5
1770|786|1/14/23|11:35:30 AM|124|Spaghetti|Italian|14.5
1775|790|1/14/23|12:07:30 PM|124|Spaghetti|Italian|14.5
1788|795|1/14/23|12:42:17 PM|124|Spaghetti|Italian|14.5
1793|798|1/14/23|12:50:30 PM|124|Spaghetti|Italian|14.5
1850|821|1/14/23|5:37:26 PM|124|Spaghetti|Italian|14.5
1859|825|1/14/23|6:06:06 PM|124|Spaghetti|Italian|14.5
1890|836|1/14/23|8:08:08 PM|124|Spaghetti|Italian|14.5
1907|845|1/14/23|9:42:56 PM|124|Spaghetti|Italian|14.5
1911|846|1/14/23|10:16:24 PM|124|Spaghetti|Italian|14.5
1926|855|1/15/23|12:56:54 PM|124|Spaghetti|Italian|14.5
1961|870|1/15/23|2:38:31 PM|124|Spaghetti|Italian|14.5
2011|896|1/15/23|6:27:28 PM|124|Spaghetti|Italian|14.5
2047|915|1/16/23|12:20:22 PM|124|Spaghetti|Italian|14.5
2088|929|1/16/23|2:24:45 PM|124|Spaghetti|Italian|14.5
2093|931|1/16/23|3:27:24 PM|124|Spaghetti|Italian|14.5
2097|933|1/16/23|3:49:05 PM|124|Spaghetti|Italian|14.5
2120|945|1/16/23|5:58:38 PM|124|Spaghetti|Italian|14.5
2147|955|1/16/23|7:24:16 PM|124|Spaghetti|Italian|14.5
2411|1072|1/18/23|6:32:32 PM|124|Spaghetti|Italian|14.5
2413|1073|1/18/23|6:42:02 PM|124|Spaghetti|Italian|14.5
2430|1081|1/18/23|9:27:05 PM|124|Spaghetti|Italian|14.5
2471|1096|1/19/23|12:56:45 PM|124|Spaghetti|Italian|14.5
2517|1114|1/19/23|5:00:53 PM|124|Spaghetti|Italian|14.5
2551|1130|1/19/23|7:03:05 PM|124|Spaghetti|Italian|14.5
2556|1132|1/19/23|7:51:37 PM|124|Spaghetti|Italian|14.5
2583|1143|1/20/23|11:37:33 AM|124|Spaghetti|Italian|14.5
2601|1150|1/20/23|12:39:05 PM|124|Spaghetti|Italian|14.5
2613|1153|1/20/23|12:56:30 PM|124|Spaghetti|Italian|14.5
2622|1154|1/20/23|12:59:38 PM|124|Spaghetti|Italian|14.5
2642|1165|1/20/23|3:15:26 PM|124|Spaghetti|Italian|14.5
2671|1180|1/20/23|6:12:31 PM|124|Spaghetti|Italian|14.5
2675|1182|1/20/23|6:33:48 PM|124|Spaghetti|Italian|14.5
2698|1195|1/20/23|8:39:52 PM|124|Spaghetti|Italian|14.5
2700|1196|1/20/23|8:44:41 PM|124|Spaghetti|Italian|14.5
2707|1201|1/20/23|10:40:10 PM|124|Spaghetti|Italian|14.5
2718|1206|1/21/23|12:38:38 PM|124|Spaghetti|Italian|14.5
2800|1238|1/21/23|6:18:51 PM|124|Spaghetti|Italian|14.5
2822|1246|1/21/23|7:36:04 PM|124|Spaghetti|Italian|14.5
2855|1263|1/22/23|12:39:12 PM|124|Spaghetti|Italian|14.5
2859|1265|1/22/23|12:59:26 PM|124|Spaghetti|Italian|14.5
2932|1292|1/22/23|5:35:48 PM|124|Spaghetti|Italian|14.5
2946|1298|1/22/23|5:54:25 PM|124|Spaghetti|Italian|14.5
2966|1306|1/22/23|7:35:25 PM|124|Spaghetti|Italian|14.5
2973|1311|1/22/23|8:21:28 PM|124|Spaghetti|Italian|14.5
2989|1320|1/22/23|11:02:31 PM|124|Spaghetti|Italian|14.5
2991|1321|1/23/23|11:17:12 AM|124|Spaghetti|Italian|14.5
2996|1323|1/23/23|11:45:37 AM|124|Spaghetti|Italian|14.5
3033|1340|1/23/23|2:12:26 PM|124|Spaghetti|Italian|14.5
3045|1344|1/23/23|2:58:58 PM|124|Spaghetti|Italian|14.5
3095|1369|1/23/23|6:31:59 PM|124|Spaghetti|Italian|14.5
3128|1383|1/23/23|8:24:59 PM|124|Spaghetti|Italian|14.5
3152|1397|1/24/23|1:56:25 PM|124|Spaghetti|Italian|14.5
3185|1412|1/24/23|4:39:31 PM|124|Spaghetti|Italian|14.5
3219|1427|1/24/23|7:26:06 PM|124|Spaghetti|Italian|14.5
3225|1429|1/24/23|7:36:22 PM|124|Spaghetti|Italian|14.5
3274|1450|1/24/23|9:23:08 PM|124|Spaghetti|Italian|14.5
3276|1451|1/24/23|9:23:59 PM|124|Spaghetti|Italian|14.5
3294|1457|1/25/23|1:35:53 PM|124|Spaghetti|Italian|14.5
3415|1508|1/26/23|1:03:59 PM|124|Spaghetti|Italian|14.5
3422|1511|1/26/23|1:24:17 PM|124|Spaghetti|Italian|14.5
3472|1539|1/26/23|6:03:43 PM|124|Spaghetti|Italian|14.5
3482|1543|1/26/23|7:21:11 PM|124|Spaghetti|Italian|14.5
3514|1564|1/27/23|1:05:50 PM|124|Spaghetti|Italian|14.5
3606|1599|1/27/23|6:33:59 PM|124|Spaghetti|Italian|14.5
3667|1630|1/28/23|12:19:50 PM|124|Spaghetti|Italian|14.5
3741|1659|1/28/23|6:48:06 PM|124|Spaghetti|Italian|14.5
3762|1670|1/29/23|11:52:11 AM|124|Spaghetti|Italian|14.5
3770|1674|1/29/23|12:26:17 PM|124|Spaghetti|Italian|14.5
3793|1685|1/29/23|1:36:52 PM|124|Spaghetti|Italian|14.5
3804|1686|1/29/23|1:37:50 PM|124|Spaghetti|Italian|14.5
3853|1715|1/29/23|7:36:45 PM|124|Spaghetti|Italian|14.5
3859|1717|1/29/23|8:15:35 PM|124|Spaghetti|Italian|14.5
3915|1742|1/30/23|2:23:30 PM|124|Spaghetti|Italian|14.5
3966|1767|1/30/23|7:03:49 PM|124|Spaghetti|Italian|14.5
3998|1785|1/30/23|9:08:02 PM|124|Spaghetti|Italian|14.5
4067|1809|1/31/23|4:13:08 PM|124|Spaghetti|Italian|14.5
4075|1813|1/31/23|5:21:03 PM|124|Spaghetti|Italian|14.5
4105|1825|1/31/23|6:22:51 PM|124|Spaghetti|Italian|14.5
4161|1849|2/1/23|11:40:47 AM|124|Spaghetti|Italian|14.5
4208|1868|2/1/23|2:35:56 PM|124|Spaghetti|Italian|14.5
4240|1882|2/1/23|4:18:31 PM|124|Spaghetti|Italian|14.5
4260|1890|2/1/23|5:09:36 PM|124|Spaghetti|Italian|14.5
4296|1906|2/1/23|6:17:07 PM|124|Spaghetti|Italian|14.5
4361|1943|2/2/23|12:40:35 PM|124|Spaghetti|Italian|14.5
4416|1965|2/2/23|4:10:04 PM|124|Spaghetti|Italian|14.5
4445|1976|2/2/23|6:25:11 PM|124|Spaghetti|Italian|14.5
4486|1995|2/2/23|10:19:33 PM|124|Spaghetti|Italian|14.5
4488|1996|2/3/23|11:25:25 AM|124|Spaghetti|Italian|14.5
4581|2030|2/3/23|4:50:44 PM|124|Spaghetti|Italian|14.5
4595|2036|2/3/23|5:17:29 PM|124|Spaghetti|Italian|14.5
4627|2052|2/3/23|7:54:31 PM|124|Spaghetti|Italian|14.5
4679|2074|2/4/23|1:41:08 PM|124|Spaghetti|Italian|14.5
4684|2075|2/4/23|2:03:04 PM|124|Spaghetti|Italian|14.5
4721|2091|2/4/23|5:17:43 PM|124|Spaghetti|Italian|14.5
4738|2098|2/4/23|6:16:27 PM|124|Spaghetti|Italian|14.5
4752|2104|2/4/23|8:09:43 PM|124|Spaghetti|Italian|14.5
4761|2108|2/4/23|9:05:07 PM|124|Spaghetti|Italian|14.5
4853|2147|2/5/23|6:11:25 PM|124|Spaghetti|Italian|14.5
4897|2170|2/5/23|9:34:23 PM|124|Spaghetti|Italian|14.5
4908|2175|2/6/23|11:16:08 AM|124|Spaghetti|Italian|14.5
4937|2187|2/6/23|1:10:13 PM|124|Spaghetti|Italian|14.5
4943|2188|2/6/23|1:13:33 PM|124|Spaghetti|Italian|14.5
5003|2213|2/6/23|5:53:26 PM|124|Spaghetti|Italian|14.5
5041|2232|2/6/23|8:50:02 PM|124|Spaghetti|Italian|14.5
5045|2234|2/6/23|9:17:17 PM|124|Spaghetti|Italian|14.5
5155|2283|2/7/23|7:34:04 PM|124|Spaghetti|Italian|14.5
5172|2291|2/7/23|8:55:05 PM|124|Spaghetti|Italian|14.5
5195|2302|2/8/23|11:46:15 AM|124|Spaghetti|Italian|14.5
5228|2315|2/8/23|2:33:52 PM|124|Spaghetti|Italian|14.5
5249|2326|2/8/23|4:28:40 PM|124|Spaghetti|Italian|14.5
5270|2334|2/8/23|6:06:04 PM|124|Spaghetti|Italian|14.5
5351|2369|2/9/23|2:00:19 PM|124|Spaghetti|Italian|14.5
5365|2372|2/9/23|2:04:34 PM|124|Spaghetti|Italian|14.5
5404|2387|2/9/23|5:38:39 PM|124|Spaghetti|Italian|14.5
5449|2408|2/9/23|10:01:04 PM|124|Spaghetti|Italian|14.5
5466|2417|2/10/23|12:38:36 PM|124|Spaghetti|Italian|14.5
5475|2422|2/10/23|12:58:32 PM|124|Spaghetti|Italian|14.5
5501|2432|2/10/23|2:11:49 PM|124|Spaghetti|Italian|14.5
5528|2445|2/10/23|5:10:46 PM|124|Spaghetti|Italian|14.5
5606|2485|2/11/23|1:22:08 PM|124|Spaghetti|Italian|14.5
5621|2491|2/11/23|2:00:00 PM|124|Spaghetti|Italian|14.5
5641|2500|2/11/23|5:00:13 PM|124|Spaghetti|Italian|14.5
5644|2502|2/11/23|5:08:01 PM|124|Spaghetti|Italian|14.5
5698|2524|2/11/23|7:31:47 PM|124|Spaghetti|Italian|14.5
5721|2534|2/11/23|9:44:25 PM|124|Spaghetti|Italian|14.5
5726|2538|2/12/23|11:37:34 AM|124|Spaghetti|Italian|14.5
5746|2547|2/12/23|12:45:49 PM|124|Spaghetti|Italian|14.5
